# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  562       3.658538109678e-10       9.603650599998e-13      -5.088987702306e-12       0.000000000000e+00       3.344585232103e-14       7.367888997957e-16       2.647179497728e-16 
  563       3.661360271839e-10       9.571907714706e-13      -4.899506465809e-12       0.000000000000e+00       3.322579215206e-14       7.279799908062e-16       2.552268544606e-16 
  564       3.663887706340e-10       9.546690723915e-13      -4.709411060292e-12       0.000000000000e+00       3.300750519611e-14       7.199422261875e-16       2.457852561748e-16 
  565       3.666118252434e-10       9.528074632680e-13      -4.518806237566e-12       0.000000000000e+00       3.279096434940e-14       7.126778922894e-16       2.363941498655e-16 
  566       3.668049749233e-10       9.516134742405e-13      -4.327798194585e-12       0.000000000000e+00       3.257614176650e-14       7.061892151263e-16       2.270545335851e-16 
  567       3.669680035747e-10       9.510946651005e-13      -4.136494579699e-12       0.000000000000e+00       3.236300885638e-14       7.004783599686e-16       2.177674084818e-16 
  568       3.671006950925e-10       9.512586253057e-13      -3.945004498896e-12       0.000000000000e+00       3.215153627849e-14       6.955474309360e-16       2.085337787925e-16 
  569       3.672028333691e-10       9.521129739960e-13      -3.753438522046e-12       0.000000000000e+00       3.194169393881e-14       6.913984705895e-16       1.993546518368e-16 
  570       3.672742022989e-10       9.536653600084e-13      -3.561908689151e-12       0.000000000000e+00       3.173345098591e-14       6.880334595242e-16       1.902310380101e-16 
  571       3.673146507586e-10       9.559219622065e-13      -3.370520146071e-12       0.000000000000e+00       3.152678052926e-14       6.854524474066e-16       1.811638022932e-16 
  572       3.673242893606e-10       9.588829484111e-13      -3.179345804683e-12       0.000000000000e+00       3.132167393425e-14       6.836478945428e-16       1.721532146328e-16 
  573       3.673032987255e-10       9.625469006901e-13      -2.988451048814e-12       0.000000000000e+00       3.111812688394e-14       6.826101851997e-16       1.631993880813e-16 
  574       3.672518649870e-10       9.669123040311e-13      -2.797902049450e-12       0.000000000000e+00       3.091613468765e-14       6.823294820106e-16       1.543024261824e-16 
  575       3.671701798204e-10       9.719775458069e-13      -2.607765767898e-12       0.000000000000e+00       3.071569227873e-14       6.827957248811e-16       1.454624229096e-16 
  576       3.670584404701e-10       9.777409152392e-13      -2.418109958959e-12       0.000000000000e+00       3.051679421238e-14       6.839986298953e-16       1.366794626056e-16 
  577       3.669168497777e-10       9.842006028638e-13      -2.229003174098e-12       0.000000000000e+00       3.031943466344e-14       6.859276882215e-16       1.279536199206e-16 
  578       3.667456162095e-10       9.913546999950e-13      -2.040514764616e-12       0.000000000000e+00       3.012360742420e-14       6.885721650184e-16       1.192849597515e-16 
  579       3.665449538852e-10       9.992011981897e-13      -1.852714884814e-12       0.000000000000e+00       2.992930590219e-14       6.919210983410e-16       1.106735371807e-16 
  580       3.663150826047e-10       1.007737988713e-12      -1.665674495171e-12       0.000000000000e+00       2.973652311795e-14       6.959632980463e-16       1.021193974150e-16 
  581       3.660562278772e-10       1.016962862002e-12      -1.479465365507e-12       0.000000000000e+00       2.954525170288e-14       7.006873447000e-16       9.362257572428e-17 
  582       3.657686209479e-10       1.026873507129e-12      -1.294160078155e-12       0.000000000000e+00       2.935548389703e-14       7.060815884816e-16       8.518309738055e-17 
  583       3.654524988269e-10       1.037467511271e-12      -1.109832031134e-12       0.000000000000e+00       2.916721154685e-14       7.121341480909e-16       7.680097759678e-17 
  584       3.651081043163e-10       1.048742359168e-12      -9.265554413156e-13       0.000000000000e+00       2.898042610304e-14       7.188329096540e-16       6.847622146573e-17 
  585       3.647356860388e-10       1.060695432591e-12      -7.444053475937e-13       0.000000000000e+00       2.879511861833e-14       7.261655256289e-16       6.020882389882e-17 
  586       3.643354984648e-10       1.073324009806e-12      -5.634576140572e-13       0.000000000000e+00       2.861127974528e-14       7.341194137119e-16       5.199876956501e-17 
  587       3.639078019412e-10       1.086625265040e-12      -3.837889331576e-13       0.000000000000e+00       2.842889973407e-14       7.426817557432e-16       4.384603282964e-17 
  588       3.634528627184e-10       1.100596267943e-12      -2.054768288799e-13       0.000000000000e+00       2.824796843033e-14       7.518394966133e-16       3.575057769331e-17 
  589       3.629709529790e-10       1.115233983053e-12      -2.859965991256e-14       0.000000000000e+00       2.806847527289e-14       7.615793431684e-16       2.771235773075e-17 
  590       3.624623508649e-10       1.130535269263e-12       1.467633771830e-13       0.000000000000e+00       2.789040929161e-14       7.718877631172e-16       1.973131602967e-17 
  591       3.619273405059e-10       1.146496879282e-12       3.205322448020e-13       0.000000000000e+00       2.771375910518e-14       7.827509839358e-16       1.180738512963e-17 
  592       3.613662120473e-10       1.163115459104e-12       4.926260611266e-13       0.000000000000e+00       2.753851291891e-14       7.941549917746e-16       3.940486960897e-18 
  593       3.607792616774e-10       1.180387547467e-12       6.629630969559e-13       0.000000000000e+00       2.736465852252e-14       8.060855303640e-16      -3.869467216669e-18 
  594       3.601667916563e-10       1.198309575324e-12       8.314607725359e-13       0.000000000000e+00       2.719218328797e-14       8.185280999201e-16      -1.162257687478e-17 
  595       3.595291103428e-10       1.216877865301e-12       9.980356543898e-13       0.000000000000e+00       2.702107416721e-14       8.314679560509e-16      -1.931895227784e-17 
  596       3.588665322230e-10       1.236088631166e-12       1.162603452148e-12       0.000000000000e+00       2.685131769003e-14       8.448901086623e-16      -2.695871454409e-17 
  597       3.581793779380e-10       1.255937977293e-12       1.325079015377e-12       0.000000000000e+00       2.668289996181e-14       8.587793208642e-16      -3.454199570672e-17 
  598       3.574679743115e-10       1.276421898125e-12       1.485376330412e-12       0.000000000000e+00       2.651580666138e-14       8.731201078760e-16      -4.206893877503e-17 
  599       3.567326543781e-10       1.297536277640e-12       1.643408517185e-12       0.000000000000e+00       2.635002303874e-14       8.878967359332e-16      -4.953969779558e-17 
  600       3.559737574110e-10       1.319276888815e-12       1.799087826054e-12       0.000000000000e+00       2.618553391292e-14       9.030932211927e-16      -5.695443791328e-17 
  601       3.551916289499e-10       1.341639393090e-12       1.952325634636e-12       0.000000000000e+00       2.602232366977e-14       9.186933286394e-16      -6.431333543255e-17 
  602       3.543866208288e-10       1.364619339833e-12       2.103032444634e-12       0.000000000000e+00       2.586037625972e-14       9.346805709918e-16      -7.161657787849e-17 
  603       3.535590912042e-10       1.388212165808e-12       2.251117878671e-12       0.000000000000e+00       2.569967519564e-14       9.510382076082e-16      -7.886436405793e-17 
  604       3.527094045827e-10       1.412413194631e-12       2.396490677114e-12       0.000000000000e+00       2.554020355058e-14       9.677492433923e-16      -8.605690412067e-17 
  605       3.518379318488e-10       1.437217636244e-12       2.539058694910e-12       0.000000000000e+00       2.538194395559e-14       9.847964276998e-16      -9.319441962054e-17 
  606       3.509450502933e-10       1.462620586373e-12       2.678728898413e-12       0.000000000000e+00       2.522487859755e-14       1.002162253244e-15      -1.002771435766e-16 
  607       3.500311436406e-10       1.488617025998e-12       2.815407362214e-12       0.000000000000e+00       2.506898921692e-14       1.019828955001e-15      -1.073053205341e-16 
  608       3.490966020769e-10       1.515201820812e-12       2.948999265972e-12       0.000000000000e+00       2.491425710555e-14       1.037778509117e-15      -1.142792066259e-16 
  609       3.481418222782e-10       1.542369720688e-12       3.079408891245e-12       0.000000000000e+00       2.476066310451e-14       1.055992631814e-15      -1.211990696335e-16 
  610       3.471672074379e-10       1.570115359146e-12       3.206539618317e-12       0.000000000000e+00       2.460818760186e-14       1.074452778296e-15      -1.280651890480e-16 
  611       3.461731666589e-10       1.598432672789e-12       3.330305717712e-12       0.000000000000e+00       2.445681342114e-14       1.093142558257e-15      -1.348777482186e-16 
  612       3.451601130568e-10       1.627313145508e-12       3.450668039934e-12       0.000000000000e+00       2.430653456696e-14       1.112055047885e-15      -1.416365078495e-16 
  613       3.441284656665e-10       1.656747521354e-12       3.567599170459e-12       0.000000000000e+00       2.415734768363e-14       1.131185650046e-15      -1.483411248385e-16 
  614       3.430786501021e-10       1.686726380054e-12       3.681071712698e-12       0.000000000000e+00       2.400924918199e-14       1.150529693146e-15      -1.549912595117e-16 
  615       3.420110985838e-10       1.717240136290e-12       3.791058288612e-12       0.000000000000e+00       2.386223523823e-14       1.170082430813e-15      -1.615865756497e-16 
  616       3.409262499662e-10       1.748279038975e-12       3.897531539326e-12       0.000000000000e+00       2.371630179256e-14       1.189839041574e-15      -1.681267405145e-16 
  617       3.398245497661e-10       1.779833170536e-12       4.000464125745e-12       0.000000000000e+00       2.357144454795e-14       1.209794628541e-15      -1.746114248757e-16 
  618       3.387064501894e-10       1.811892446186e-12       4.099828729169e-12       0.000000000000e+00       2.342765896887e-14       1.229944219091e-15      -1.810403030372e-16 
  619       3.375724101596e-10       1.844446613211e-12       4.195598051907e-12       0.000000000000e+00       2.328494027997e-14       1.250282764546e-15      -1.874130528635e-16 
  620       3.364228953452e-10       1.877485250238e-12       4.287744817893e-12       0.000000000000e+00       2.314328346488e-14       1.270805139858e-15      -1.937293558065e-16 
  621       3.352583781874e-10       1.910997766523e-12       4.376241773303e-12       0.000000000000e+00       2.300268326487e-14       1.291506143287e-15      -1.999888969317e-16 
  622       3.340793379274e-10       1.944973401224e-12       4.461061687166e-12       0.000000000000e+00       2.286313417762e-14       1.312380496084e-15      -2.061913649448e-16 
  623       3.328862606349e-10       1.979401222680e-12       4.542177351982e-12       0.000000000000e+00       2.272463045591e-14       1.333422842172e-15      -2.123364522183e-16 
  624       3.316796392352e-10       2.014270127691e-12       4.619561584338e-12       0.000000000000e+00       2.258716610638e-14       1.354627747830e-15      -2.184238548181e-16 
  625       3.304599735368e-10       2.049568840797e-12       4.693187225520e-12       0.000000000000e+00       2.245073488822e-14       1.375989701370e-15      -2.244532725297e-16 
  626       3.292277702595e-10       2.085285913552e-12       4.763027142130e-12       0.000000000000e+00       2.231533031195e-14       1.397503112822e-15      -2.304244088848e-16 
  627       3.279835430619e-10       2.121409723809e-12       4.829054226703e-12       0.000000000000e+00       2.218094563809e-14       1.419162313614e-15      -2.363369711880e-16 
  628       3.267278125691e-10       2.157928474992e-12       4.891241398316e-12       0.000000000000e+00       2.204757387592e-14       1.440961556254e-15      -2.421906705431e-16 
  629       3.254611064004e-10       2.194830195380e-12       4.949561603212e-12       0.000000000000e+00       2.191520778219e-14       1.462895014012e-15      -2.479852218797e-16 
  630       3.241839591967e-10       2.232102737380e-12       5.003987815406e-12       0.000000000000e+00       2.178383985985e-14       1.484956780600e-15      -2.537203439796e-16 
  631       3.228969126487e-10       2.269733776812e-12       5.054493037308e-12       0.000000000000e+00       2.165346235679e-14       1.507140869854e-15      -2.593957595036e-16 
  632       3.216005155243e-10       2.307710812179e-12       5.101050300332e-12       0.000000000000e+00       2.152406726454e-14       1.529441215418e-15      -2.650111950175e-16 
  633       3.202953236962e-10       2.346021163955e-12       5.143632665516e-12       0.000000000000e+00       2.139564631703e-14       1.551851670421e-15      -2.705663810192e-16 
  634       3.189819001700e-10       2.384651973855e-12       5.182213224132e-12       0.000000000000e+00       2.126819098929e-14       1.574366007161e-15      -2.760610519646e-16 
  635       3.176608151112e-10       2.423590204119e-12       5.216765098306e-12       0.000000000000e+00       2.114169249618e-14       1.596977916788e-15      -2.814949462947e-16 
  636       3.163326458736e-10       2.462822636788e-12       5.247261441632e-12       0.000000000000e+00       2.101614179111e-14       1.619681008984e-15      -2.868678064616e-16 
  637       3.149979770266e-10       2.502335872982e-12       5.273675439784e-12       0.000000000000e+00       2.089152956481e-14       1.642468811641e-15      -2.921793789552e-16 
  638       3.136574003827e-10       2.542116332180e-12       5.295980311133e-12       0.000000000000e+00       2.076784624398e-14       1.665334770551e-15      -2.974294143300e-16 
  639       3.123115150259e-10       2.582150251499e-12       5.314149307367e-12       0.000000000000e+00       2.064508199010e-14       1.688272249077e-15      -3.026176672310e-16 
  640       3.109609273386e-10       2.622423684969e-12       5.328155714095e-12       0.000000000000e+00       2.052322669809e-14       1.711274527843e-15      -3.077438964207e-16 
  641       3.096062510298e-10       2.662922502815e-12       5.337972851475e-12       0.000000000000e+00       2.040226999507e-14       1.734334804413e-15      -3.128078648054e-16 
  642       3.082481071625e-10       2.703632390734e-12       5.343574074819e-12       0.000000000000e+00       2.028220123907e-14       1.757446192969e-15      -3.178093394618e-16 
  643       3.068871241814e-10       2.744538849173e-12       5.344932775213e-12       0.000000000000e+00       2.016300951778e-14       1.780601723998e-15      -3.227480916635e-16 
  644       3.055239379411e-10       2.785627192608e-12       5.342022380131e-12       0.000000000000e+00       2.004468364724e-14       1.803794343968e-15      -3.276238969072e-16 
  645       3.041591917329e-10       2.826882548823e-12       5.334816354052e-12       0.000000000000e+00       1.992721217061e-14       1.827016915017e-15      -3.324365349397e-16 
  646       3.027935363132e-10       2.868289858186e-12       5.323288199070e-12       0.000000000000e+00       1.981058335685e-14       1.850262214624e-15      -3.371857897841e-16 
  647       3.014276299309e-10       2.909833872932e-12       5.307411455516e-12       0.000000000000e+00       1.969478519949e-14       1.873522935301e-15      -3.418714497663e-16 
  648       3.000621383553e-10       2.951499156437e-12       5.287159702568e-12       0.000000000000e+00       1.957980541532e-14       1.896791684267e-15      -3.464933075418e-16 
  649       2.986977349033e-10       2.993270082499e-12       5.262506558868e-12       0.000000000000e+00       1.946563144314e-14       1.920060983134e-15      -3.510511601216e-16 
  650       2.973351004676e-10       3.035130834614e-12       5.233425683137e-12       0.000000000000e+00       1.935225044248e-14       1.943323267585e-15      -3.555448088995e-16 
  651       2.959748704257e-10       3.077066167101e-12       5.199899625704e-12       0.000000000000e+00       1.923965112832e-14       1.966571749753e-15      -3.599740889251e-16 
  652       2.946174740061e-10       3.119063708642e-12       5.161946599395e-12       0.000000000000e+00       1.912782932292e-14       1.989803027180e-15      -3.643389573906e-16 
  653       2.932632913804e-10       3.161111708885e-12       5.119594309218e-12       0.000000000000e+00       1.901678252578e-14       2.013014531636e-15      -3.686394071777e-16 
  654       2.919127064691e-10       3.203198280765e-12       5.072871158828e-12       0.000000000000e+00       1.890650808812e-14       2.036203671640e-15      -3.728754378248e-16 
  655       2.905661069540e-10       3.245311400002e-12       5.021806253640e-12       0.000000000000e+00       1.879700321216e-14       2.059367832387e-15      -3.770470555613e-16 
  656       2.892238842911e-10       3.287438904587e-12       4.966429403949e-12       0.000000000000e+00       1.868826495032e-14       2.082504375671e-15      -3.811542733426e-16 
  657       2.878864337231e-10       3.329568494284e-12       4.906771128047e-12       0.000000000000e+00       1.858029020451e-14       2.105610639809e-15      -3.851971108850e-16 
  658       2.865541542922e-10       3.371687730118e-12       4.842862655341e-12       0.000000000000e+00       1.847307572533e-14       2.128683939571e-15      -3.891755947002e-16 
  659       2.852274488526e-10       3.413784033872e-12       4.774735929468e-12       0.000000000000e+00       1.836661811137e-14       2.151721566103e-15      -3.930897581304e-16 
  660       2.839067240834e-10       3.455844687577e-12       4.702423611415e-12       0.000000000000e+00       1.826091380840e-14       2.174720786851e-15      -3.969396413828e-16 
  661       2.825923905012e-10       3.497856833012e-12       4.625959082638e-12       0.000000000000e+00       1.815595910866e-14       2.197678845487e-15      -4.007252915645e-16 
  662       2.812848624725e-10       3.539807471192e-12       4.545376448174e-12       0.000000000000e+00       1.805175015007e-14       2.220592961839e-15      -4.044467627171e-16 
  663       2.799845582268e-10       3.581683461865e-12       4.460710539764e-12       0.000000000000e+00       1.794828291550e-14       2.243460331808e-15      -4.081041158518e-16 
  664       2.786918998690e-10       3.623471523005e-12       4.371996918965e-12       0.000000000000e+00       1.784555323200e-14       2.266278127300e-15      -4.116974189840e-16 
  665       2.774073133921e-10       3.665158230305e-12       4.279271880272e-12       0.000000000000e+00       1.774355677006e-14       2.289043496150e-15      -4.152267471679e-16 
  666       2.761312286900e-10       3.706730016672e-12       4.182572454236e-12       0.000000000000e+00       1.764228904284e-14       2.311753562046e-15      -4.186921825317e-16 
  667       2.748640795699e-10       3.748173171721e-12       4.081936410577e-12       0.000000000000e+00       1.754174540543e-14       2.334405424453e-15      -4.220938143118e-16 
  668       2.736063037653e-10       3.789473841268e-12       3.977402261303e-12       0.000000000000e+00       1.744192105409e-14       2.356996158545e-15      -4.254317388882e-16 
  669       2.723583429484e-10       3.830618026823e-12       3.869009263830e-12       0.000000000000e+00       1.734281102548e-14       2.379522815122e-15      -4.287060598187e-16 
  670       2.711206427429e-10       3.871591585086e-12       3.756797424097e-12       0.000000000000e+00       1.724441019593e-14       2.401982420540e-15      -4.319168878741e-16 
  671       2.698936527369e-10       3.912380227439e-12       3.640807499684e-12       0.000000000000e+00       1.714671328067e-14       2.424371976638e-15      -4.350643410727e-16 
  672       2.686778264949e-10       3.952969519442e-12       3.521081002929e-12       0.000000000000e+00       1.704971483308e-14       2.446688460658e-15      -4.381485447154e-16 
  673       2.674736215712e-10       3.993344880323e-12       3.397660204048e-12       0.000000000000e+00       1.695340924394e-14       2.468928825176e-15      -4.411696314200e-16 
  674       2.662814995221e-10       4.033491582475e-12       3.270588134247e-12       0.000000000000e+00       1.685779074066e-14       2.491089998023e-15      -4.441277411564e-16 
  675       2.651019259189e-10       4.073394750951e-12       3.139908588846e-12       0.000000000000e+00       1.676285338654e-14       2.513168882213e-15      -4.470230212811e-16 
  676       2.639353703603e-10       4.113039362953e-12       3.005666130392e-12       0.000000000000e+00       1.666859108003e-14       2.535162355868e-15      -4.498556265722e-16 
  677       2.627823064851e-10       4.152410247330e-12       2.867906091777e-12       0.000000000000e+00       1.657499755391e-14       2.557067272142e-15      -4.526257192639e-16 
  678       2.616432119851e-10       4.191492084070e-12       2.726674579356e-12       0.000000000000e+00       1.648206637464e-14       2.578880459150e-15      -4.553334690816e-16 
  679       2.605185686175e-10       4.230269403795e-12       2.582018476067e-12       0.000000000000e+00       1.638979094149e-14       2.600598719887e-15      -4.579790532764e-16 
  680       2.594088622177e-10       4.268726587254e-12       2.433985444544e-12       0.000000000000e+00       1.629816448589e-14       2.622218832160e-15      -4.605626566600e-16 
  681       2.583145827120e-10       4.306847864814e-12       2.282623930236e-12       0.000000000000e+00       1.620718007059e-14       2.643737548510e-15      -4.630844716394e-16 
  682       2.572362241302e-10       4.344617315962e-12       2.127983164526e-12       0.000000000000e+00       1.611683058898e-14       2.665151596138e-15      -4.655446982519e-16 
  683       2.561742846184e-10       4.382018868790e-12       1.970113167848e-12       0.000000000000e+00       1.602710876426e-14       2.686457676831e-15      -4.679435441995e-16 
  684       2.551292664513e-10       4.419036299492e-12       1.809064752801e-12       0.000000000000e+00       1.593800714876e-14       2.707652466885e-15      -4.702812248840e-16 
  685       2.541016760453e-10       4.455653231861e-12       1.644889527273e-12       0.000000000000e+00       1.584951812311e-14       2.728732617034e-15      -4.725579634416e-16 
  686       2.530920239712e-10       4.491853136777e-12       1.477639897551e-12       0.000000000000e+00       1.576163389557e-14       2.749694752373e-15      -4.747739907776e-16 
  687       2.521008249662e-10       4.527619331705e-12       1.307369071444e-12       0.000000000000e+00       1.567434650119e-14       2.770535472283e-15      -4.769295456016e-16 
  688       2.511285979475e-10       4.562934980190e-12       1.134131061399e-12       0.000000000000e+00       1.558764780112e-14       2.791251350360e-15      -4.790248744617e-16 
  689       2.501758660243e-10       4.597783091344e-12       9.579806876168e-13       0.000000000000e+00       1.550152948181e-14       2.811838934336e-15      -4.810602317796e-16 
  690       2.492431565107e-10       4.632146519348e-12       7.789735811708e-13       0.000000000000e+00       1.541598305430e-14       2.832294746006e-15      -4.830358798854e-16 
  691       2.483309315557e-10       4.666009702258e-12       5.971674534827e-13       0.000000000000e+00       1.533100101968e-14       2.852615607573e-15      -4.849520402610e-16 
  692       2.474393784010e-10       4.699363919730e-12       4.126259278360e-13       0.000000000000e+00       1.524658039405e-14       2.872799628387e-15      -4.868087460714e-16 
  693       2.465686147229e-10       4.732202145234e-12       2.254147948764e-13       0.000000000000e+00       1.516271925650e-14       2.892845238880e-15      -4.886059865907e-16 
  694       2.457187576090e-10       4.764517316711e-12       3.560075700377e-14       0.000000000000e+00       1.507941558905e-14       2.912750866035e-15      -4.903437557341e-16 
  695       2.448899235538e-10       4.796302336508e-12      -1.567485681928e-13       0.000000000000e+00       1.499666727625e-14       2.932514933400e-15      -4.920220520802e-16 
  696       2.440822284539e-10       4.827550071301e-12      -3.515646444997e-13       0.000000000000e+00       1.491447210470e-14       2.952135861088e-15      -4.936408788937e-16 
  697       2.432957876032e-10       4.858253352033e-12      -5.487780136436e-13       0.000000000000e+00       1.483282776255e-14       2.971612065790e-15      -4.952002441479e-16 
  698       2.425307156881e-10       4.888404973840e-12      -7.483182918559e-13       0.000000000000e+00       1.475173183911e-14       2.990941960780e-15      -4.967001605473e-16 
  699       2.417871267831e-10       4.917997695981e-12      -9.501141664380e-13       0.000000000000e+00       1.467118182434e-14       3.010123955923e-15      -4.981406455500e-16 
  700       2.410651343455e-10       4.947024241771e-12      -1.154093392326e-12       0.000000000000e+00       1.459117510838e-14       3.029156457680e-15      -4.995217213902e-16 
  701       2.403648512111e-10       4.975477298509e-12      -1.360182788655e-12       0.000000000000e+00       1.451170898112e-14       3.048037869119e-15      -5.008434151011e-16 
  702       2.396863895893e-10       5.003349517409e-12      -1.568308235323e-12       0.000000000000e+00       1.443278063173e-14       3.066766589920e-15      -5.021057585368e-16 
  703       2.390298610583e-10       5.030633513532e-12      -1.778394669560e-12       0.000000000000e+00       1.435438714818e-14       3.085341016383e-15      -5.033087883954e-16 
  704       2.383953765606e-10       5.057321865712e-12      -1.990366082486e-12       0.000000000000e+00       1.427652551680e-14       3.103759541434e-15      -5.044525462412e-16 
  705       2.377830463979e-10       5.083407116491e-12      -2.204145515682e-12       0.000000000000e+00       1.419919262179e-14       3.122020554635e-15      -5.055370785274e-16 
  706       2.371929802267e-10       5.108881772047e-12      -2.419655057750e-12       0.000000000000e+00       1.412238524481e-14       3.140122442188e-15      -5.065624366185e-16 
  707       2.366252870534e-10       5.133738302126e-12      -2.636815840881e-12       0.000000000000e+00       1.404610006445e-14       3.158063586947e-15      -5.075286768130e-16 
  708       2.360800752293e-10       5.157969139968e-12      -2.855548037419e-12       0.000000000000e+00       1.397033365581e-14       3.175842368419e-15      -5.084358603657e-16 
  709       2.355574524466e-10       5.181566682242e-12      -3.075770856424e-12       0.000000000000e+00       1.389508249005e-14       3.193457162776e-15      -5.092840535104e-16 
  710       2.350575257327e-10       5.204523288976e-12      -3.297402540240e-12       0.000000000000e+00       1.382034293388e-14       3.210906342862e-15      -5.100733274825e-16 
  711       2.345804014462e-10       5.226831283484e-12      -3.520360361056e-12       0.000000000000e+00       1.374611124915e-14       3.228188278198e-15      -5.108037585412e-16 
  712       2.341261852718e-10       5.248482952298e-12      -3.744560617473e-12       0.000000000000e+00       1.367238359235e-14       3.245301334991e-15      -5.114754279923e-16 
  713       2.336949822159e-10       5.269470545100e-12      -3.969918631070e-12       0.000000000000e+00       1.359915601417e-14       3.262243876141e-15      -5.120884222108e-16 
  714       2.332868966012e-10       5.289786274650e-12      -4.196348742966e-12       0.000000000000e+00       1.352642445902e-14       3.279014261248e-15      -5.126428326633e-16 
  715       2.329020320626e-10       5.309422316718e-12      -4.423764310386e-12       0.000000000000e+00       1.345418476460e-14       3.295610846620e-15      -5.131387559303e-16 
  716       2.325404915423e-10       5.328370810013e-12      -4.652077703225e-12       0.000000000000e+00       1.338243266139e-14       3.312031985279e-15      -5.135762937292e-16 
  717       2.322023772849e-10       5.346623856114e-12      -4.881200300616e-12       0.000000000000e+00       1.331116377223e-14       3.328276026971e-15      -5.139555529364e-16 
  718       2.318877908327e-10       5.364173519399e-12      -5.111042487488e-12       0.000000000000e+00       1.324037361184e-14       3.344341318169e-15      -5.142766456102e-16 
  719       2.315968330210e-10       5.381011826979e-12      -5.341513651139e-12       0.000000000000e+00       1.317005758635e-14       3.360226202085e-15      -5.145396890131e-16 
  720       2.313296039735e-10       5.397130768623e-12      -5.572522177795e-12       0.000000000000e+00       1.310021099287e-14       3.375929018674e-15      -5.147448056343e-16 
  721       2.310862030972e-10       5.412522296692e-12      -5.803975449177e-12       0.000000000000e+00       1.303082901900e-14       3.391448104642e-15      -5.148921232124e-16 
  722       2.308667290782e-10       5.427178326070e-12      -6.035779839064e-12       0.000000000000e+00       1.296190674235e-14       3.406781793456e-15      -5.149817747577e-16 
  723       2.306712798763e-10       5.441090734090e-12      -6.267840709861e-12       0.000000000000e+00       1.289343913013e-14       3.421928415345e-15      -5.150138985750e-16 
  724       2.304999527208e-10       5.454251360470e-12      -6.500062409160e-12       0.000000000000e+00       1.282542103866e-14       3.436886297316e-15      -5.149886382859e-16 
  725       2.303528441054e-10       5.466652007238e-12      -6.732348266309e-12       0.000000000000e+00       1.275784721290e-14       3.451653763152e-15      -5.149061428516e-16 
  726       2.302300497838e-10       5.478284438665e-12      -6.964600588972e-12       0.000000000000e+00       1.269071228599e-14       3.466229133429e-15      -5.147665665951e-16 
  727       2.301316647646e-10       5.489140381196e-12      -7.196720659696e-12       0.000000000000e+00       1.262401077881e-14       3.480610725514e-15      -5.145700692239e-16 
  728       2.300577833068e-10       5.499211523378e-12      -7.428608732477e-12       0.000000000000e+00       1.255773709949e-14       3.494796853579e-15      -5.143168158526e-16 
  729       2.300084989150e-10       5.508489515793e-12      -7.660164029324e-12       0.000000000000e+00       1.249188554297e-14       3.508785828605e-15      -5.140069770251e-16 
  730       2.299839043347e-10       5.516965970986e-12      -7.891284736822e-12       0.000000000000e+00       1.242645029052e-14       3.522575958391e-15      -5.136407287378e-16 
  731       2.299840448754e-10       5.524634225296e-12      -8.121874648349e-12       0.000000000000e+00       1.236142618867e-14       3.536165563432e-15      -5.132183091724e-16 
  732       2.300087773691e-10       5.531494663053e-12      -8.351863243045e-12       0.000000000000e+00       1.229681110385e-14       3.549553024893e-15      -5.127401900941e-16 
  733       2.300579083887e-10       5.537549498471e-12      -8.581186000653e-12       0.000000000000e+00       1.223260361383e-14       3.562736737609e-15      -5.122069089180e-16 
  734       2.301312406496e-10       5.542801023695e-12      -8.809777790218e-12       0.000000000000e+00       1.216880223227e-14       3.575715094307e-15      -5.116190123430e-16 
  735       2.302285729944e-10       5.547251609126e-12      -9.037572868135e-12       0.000000000000e+00       1.210540540846e-14       3.588486485621e-15      -5.109770563871e-16 
  736       2.303497003781e-10       5.550903703747e-12      -9.264504876214e-12       0.000000000000e+00       1.204241152704e-14       3.601049300097e-15      -5.102816064228e-16 
  737       2.304944138525e-10       5.553759835446e-12      -9.490506839725e-12       0.000000000000e+00       1.197981890767e-14       3.613401924210e-15      -5.095332372121e-16 
  738       2.306625005514e-10       5.555822611348e-12      -9.715511165460e-12       0.000000000000e+00       1.191762580479e-14       3.625542742372e-15      -5.087325329419e-16 
  739       2.308537436748e-10       5.557094718132e-12      -9.939449639787e-12       0.000000000000e+00       1.185583040734e-14       3.637470136941e-15      -5.078800872590e-16 
  740       2.310679224742e-10       5.557578922362e-12      -1.016225342670e-11       0.000000000000e+00       1.179443083840e-14       3.649182488237e-15      -5.069765033057e-16 
  741       2.313048122374e-10       5.557278070812e-12      -1.038385306589e-11       0.000000000000e+00       1.173342515498e-14       3.660678174548e-15      -5.060223937549e-16 
  742       2.315641842727e-10       5.556195090787e-12      -1.060417847076e-11       0.000000000000e+00       1.167281134771e-14       3.671955572141e-15      -5.050183808452e-16 
  743       2.318458058946e-10       5.554332990456e-12      -1.082315892655e-11       0.000000000000e+00       1.161258734053e-14       3.683013055279e-15      -5.039650964164e-16 
